worker_id,platform,tenure_months,avg_rating,completion_rate,cancellation_rate,jobs_completed,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,income_month_7,income_month_8,income_month_9,income_month_10,income_month_11,income_month_12,jobs_month_1,jobs_month_2,jobs_month_3,jobs_month_4,jobs_month_5,jobs_month_6,jobs_month_7,jobs_month_8,jobs_month_9,jobs_month_10,jobs_month_11,jobs_month_12
W02871,Ride-Hailing,17,4.57,0.939,0.222,991,22326,21360,20854,20857,20943,18259,16744,16378,17613,17075,18794,19806,56,53,62,52,47,40,43,47,44,51,59,56
W02872,Ride-Hailing,12,4.42,0.666,0.031,338,14449,16892,15399,15306,15636,11297,15682,14460,11441,12050,13350,12745,28,33,29,33,30,33,33,33,29,30,32,23
W02873,Delivery,29,4.29,0.709,0.233,1756,14476,15475,11383,8005,10421,11945,12650,15087,12130,7540,13219,14913,67,60,57,59,57,62,51,59,70,59,57,68
W02874,Delivery,27,4.25,0.987,0.093,1708,14316,9538,13460,7941,7624,11243,14916,17868,13003,18197,11720,13357,69,61,67,73,67,49,63,59,62,78,63,50
W02875,Delivery,32,4.36,0.709,0.109,1647,37083,30318,21784,32481,22454,27206,29167,24201,19878,21961,28289,25851,54,46,37,49,48,45,46,42,50,57,49,46
W02876,Delivery,37,4.41,0.841,0.248,1797,13275,8235,18667,5838,15884,11563,8563,22933,20182,9094,11343,13426,40,46,62,57,55,50,54,49,54,51,57,55
W02877,Delivery,36,4.65,0.839,0.085,2832,9637,11606,12390,10880,11475,9727,11202,10649,11694,9998,10638,9792,73,82,75,89,59,75,79,64,73,85,76,73
W02878,Ride-Hailing,60,4.51,0.756,0.244,3532,35647,10157,22704,24187,21895,12966,18094,41833,29940,22777,27370,41258,49,50,64,66,52,53,50,57,66,53,52,54
W02879,Ride-Hailing,20,4.39,0.859,0.321,500,18909,20861,7578,22707,15039,8964,16763,25063,17037,16219,13968,24344,24,24,31,35,29,31,22,25,30,26,32,25
W02880,Delivery,18,4.3,0.931,0.168,1020,25338,24484,17554,22225,16685,28730,16994,24000,20588,27385,20459,18315,61,55,64,66,47,49,48,56,52,55,49,62
W02881,Delivery,29,4.37,0.709,0.35,2071,26524,20512,24331,19098,25843,28787,21057,18824,13956,23742,22841,21246,69,88,72,68,88,70,73,74,47,70,72,87
W02882,Delivery,41,4.41,0.811,0.213,1468,12764,13992,14950,12183,16385,9883,12344,10429,18033,5000,12555,13398,24,30,24,35,31,36,29,28,31,33,36,30
W02883,Ride-Hailing,12,4.36,0.777,0.112,841,44757,30925,31032,37472,43598,56144,44793,42795,52016,45096,46857,34752,64,72,58,72,67,78,70,67,87,56,49,63
W02884,Delivery,12,4.72,0.842,0.122,623,14546,11484,19025,15400,22777,20194,11209,18819,16622,15507,17256,12724,52,54,50,51,62,58,60,56,49,52,44,52
W02885,Ride-Hailing,14,4.89,0.788,0.181,377,5000,11921,12981,6675,7532,9413,8259,5102,10012,8001,13955,8488,31,35,31,31,26,30,27,23,28,27,26,28
W02886,Delivery,21,4.26,0.807,0.264,1608,33837,31807,38551,41061,41616,39885,35556,37243,32716,33587,33214,34212,78,72,87,80,91,76,70,54,63,79,92,79
W02887,Delivery,15,4.83,0.803,0.302,624,40806,27948,28398,18728,25286,21340,30712,36278,36987,33449,28794,35586,46,37,47,41,38,34,41,28,39,38,43,44
W02888,Freelance,38,4.72,0.92,0.121,2106,9315,7377,9905,9956,8928,11162,10789,9848,10064,11989,12476,10531,46,49,62,51,57,48,58,55,60,53,55,56
W02889,Delivery,23,4.59,0.808,0.124,1465,12195,12329,9210,11594,11649,12015,13217,12004,12777,13622,12243,10484,57,55,50,71,67,52,53,73,53,59,57,65
W02890,Delivery,19,4.93,0.8,0.235,1086,36057,41601,48969,36026,27713,37346,31253,43110,51608,33517,36275,20239,61,48,64,66,52,54,56,60,61,43,59,56
W02891,Delivery,27,4.51,0.768,0.096,1232,18141,17412,19451,19600,16827,18139,18338,18344,16270,15217,14676,14282,38,30,34,42,44,50,39,48,52,48,34,39
W02892,Freelance,12,4.65,0.937,0.143,899,10511,14931,15040,14182,15221,13425,16408,13665,15252,13837,11081,11868,58,74,75,78,82,70,63,67,80,61,76,87
W02893,Ride-Hailing,26,4.58,0.864,0.17,938,33477,36888,31458,36920,37465,31667,32448,23460,12018,46718,13471,22636,44,43,45,43,42,41,36,47,40,40,46,42
W02894,Ride-Hailing,12,4.56,0.698,0.236,563,68570,14880,20134,29488,19970,60253,50884,49556,21189,35900,32838,56912,48,46,40,51,43,49,44,54,44,50,41,49
W02895,Freelance,34,4.66,0.881,0.35,2377,13140,11721,11983,11317,13788,12964,14869,14944,12462,11966,14306,14203,71,64,72,64,84,64,68,67,68,52,58,77
W02896,Delivery,12,4.56,0.755,0.126,641,41100,25367,13486,32850,21957,28102,38594,36272,25683,22653,11103,29066,53,51,47,49,54,63,61,64,55,54,49,55
W02897,Freelance,28,4.67,0.971,0.35,1376,37921,50478,25337,36386,19151,14952,33693,40061,30621,33376,42917,46051,57,48,34,47,61,50,46,48,44,47,43,51
W02898,Delivery,12,4.38,0.792,0.046,598,13979,16602,12987,11743,18157,13217,13761,12799,15498,14134,12292,16043,51,42,54,35,44,58,37,57,56,59,44,53
W02899,Ride-Hailing,41,4.39,0.841,0.078,819,16917,19723,21254,23367,23030,21384,22771,20862,20587,17421,19543,18121,23,20,21,22,20,20,23,23,21,23,16,20
W02900,Ride-Hailing,12,4.38,0.847,0.113,764,10422,11929,13327,14971,11285,19665,13862,10553,16027,10440,12979,12230,72,90,86,80,87,90,76,58,69,69,62,88
W02901,Delivery,21,4.46,0.834,0.023,579,19570,20343,18051,16636,16146,16769,23634,21282,18639,20641,18102,23740,29,35,33,27,34,24,39,37,37,34,33,30
W02902,Freelance,31,4.8,0.825,0.121,1772,20727,18749,29905,40795,29998,36934,24987,22732,29599,37306,16222,22063,63,62,44,67,57,47,49,46,58,43,50,46
W02903,Delivery,25,4.43,0.954,0.149,305,24317,25901,27898,30122,32321,37411,32483,15034,14474,12949,24219,22586,13,14,13,16,13,15,16,14,16,15,12,16
W02904,Freelance,25,4.71,0.897,0.1,1433,16842,18791,15851,15708,18658,15231,20520,10510,13373,19005,11120,10465,63,58,49,59,49,66,45,56,62,51,59,55
W02905,Delivery,12,4.62,0.631,0.247,385,26226,24460,16356,21582,29000,17830,20322,23880,23088,15670,17298,22465,28,36,32,27,27,28,32,35,27,29,21,37
W02906,Ride-Hailing,12,4.44,0.817,0.044,294,9852,8248,9288,10465,9947,10127,8568,8007,7168,15027,12063,13133,21,21,25,20,23,20,26,26,23,20,23,24
W02907,Freelance,25,4.88,0.957,0.234,943,15099,13479,19595,22382,20311,14508,14968,11382,10818,18040,19499,18560,45,35,40,47,40,36,46,37,37,38,38,36
W02908,Delivery,22,4.73,0.932,0.103,524,41652,61584,42798,66267,33040,29770,49686,38551,28143,26954,51371,57189,28,27,23,23,25,24,25,26,23,26,30,25
W02909,Freelance,12,4.55,0.843,0.35,550,21106,15912,17403,29521,20344,32880,28682,38603,31612,13133,19435,20385,48,50,61,56,56,51,56,52,50,48,37,45
W02910,Ride-Hailing,12,4.53,0.721,0.302,620,43688,45716,33003,31719,35564,52962,23828,34756,19960,44616,40946,20991,56,66,48,54,49,67,62,48,54,44,61,49
W02911,Home Services,19,4.57,0.866,0.161,1085,18223,17393,14904,13817,18631,13672,12768,16383,19921,18115,16460,16374,60,66,44,51,43,57,60,39,54,59,54,51
W02912,Delivery,16,4.17,0.931,0.143,688,15720,14554,16988,12376,12826,14955,13417,15539,18478,13184,15830,14552,45,31,41,37,40,46,45,52,45,35,36,33
W02913,Ride-Hailing,56,4.34,0.836,0.35,3505,10560,18781,15319,20673,20512,14719,14954,15009,20528,12515,19527,5000,89,63,78,89,78,79,65,76,63,69,52,71
W02914,Home Services,43,4.67,0.916,0.149,1950,39439,16976,9171,8136,21221,17266,24604,27943,30234,22957,28673,22734,57,54,54,56,58,43,53,38,46,54,44,45
W02915,Ride-Hailing,33,4.15,0.844,0.195,2836,41589,38603,42612,39033,43080,37072,36151,34176,34977,35195,37100,31822,75,72,75,74,76,88,70,75,78,88,73,69
W02916,Delivery,46,4.36,0.78,0.196,624,26534,21543,32693,21814,25719,30580,30426,27819,23005,25553,25161,31161,14,14,16,14,17,16,16,13,15,14,13,12
W02917,Delivery,13,4.45,0.941,0.14,746,17568,21470,22363,19237,16477,26491,14102,28490,22130,25569,20156,30724,62,69,51,61,49,62,65,47,49,54,52,57
W02918,Freelance,15,5.0,0.896,0.053,870,24320,30871,33009,34245,21669,27980,27910,35122,31900,17569,14823,25879,63,59,52,58,61,49,55,53,54,46,55,44
W02919,Delivery,39,4.72,0.878,0.041,1640,45311,35585,30654,28599,62516,56770,58683,54963,34162,37033,19797,30004,41,40,46,38,42,37,35,40,27,29,37,38
W02920,Home Services,21,4.82,0.885,0.35,1654,21781,21044,19373,17274,12042,14653,9607,18814,12880,11663,13304,12146,95,57,69,77,68,77,71,51,74,80,65,68
W02921,Freelance,22,4.35,0.864,0.107,1206,55337,31044,54964,43597,27462,31474,51420,42120,49604,44075,58257,36999,48,60,62,46,42,61,41,49,61,43,48,43
W02922,Delivery,12,4.64,0.764,0.148,668,25427,27704,28138,35392,28365,29809,27197,22910,21261,25458,24610,27011,46,66,47,75,61,51,52,53,59,57,63,58
W02923,Delivery,38,4.11,0.802,0.35,2369,30999,45122,33392,42914,28106,36306,45511,33733,36487,46119,36309,43969,60,68,67,52,72,65,57,51,61,59,60,55
W02924,Home Services,29,4.47,0.892,0.291,3115,21760,18001,24498,27896,26309,27135,27311,25630,22928,26396,24226,27317,65,90,79,83,89,91,90,110,102,86,69,79
W02925,Delivery,17,4.68,0.571,0.184,992,31126,31594,29035,48461,60938,39807,51558,18498,17579,29619,20014,48406,49,40,40,36,48,42,44,46,48,39,43,32
W02926,Ride-Hailing,15,4.2,0.899,0.132,880,34507,32660,33599,26545,14370,16571,25305,26797,35452,17721,29773,32609,60,62,62,65,44,42,64,58,55,69,53,61
W02927,Home Services,42,4.65,0.715,0.237,3019,25134,26532,31060,24263,28384,28030,25878,35989,26090,23716,23618,25406,71,67,71,83,69,78,75,77,78,63,70,73
W02928,Ride-Hailing,13,4.67,0.944,0.117,657,31709,25033,27886,25548,22688,29029,18928,19819,30505,35001,27133,18278,55,52,45,56,52,52,45,50,60,46,46,56
W02929,Delivery,12,4.4,0.681,0.142,925,26962,26970,32877,22933,24359,20011,20664,25119,31347,29799,19748,21272,70,90,70,65,61,64,70,81,94,82,80,69
W02930,Home Services,43,4.34,0.853,0.204,2094,10982,11104,12039,16942,13730,15813,13229,13758,18982,21640,17609,21877,54,51,55,48,49,58,38,54,63,40,65,58
W02931,Ride-Hailing,44,4.37,0.88,0.044,2757,22069,21372,22399,17614,15252,14709,17000,14846,13827,19923,19371,27880,59,61,56,66,63,64,64,56,45,56,47,57
W02932,Delivery,13,4.46,0.911,0.241,660,34118,30065,33674,24428,29816,28861,29355,32955,44535,33686,29329,29989,53,46,54,60,48,68,56,49,43,51,55,50
W02933,Ride-Hailing,60,4.47,0.961,0.228,2488,18540,25383,18489,22286,19069,21745,24935,17003,22154,9692,11591,21235,52,55,52,51,54,59,41,42,46,38,47,58
W02934,Freelance,20,4.68,0.915,0.147,1095,22360,29936,20858,16335,17056,26145,23260,21944,15324,27097,18922,25021,67,45,58,43,52,54,47,40,49,57,63,50
W02935,Home Services,14,4.42,0.848,0.148,514,25202,25449,22116,24491,20669,20466,22698,26043,25344,24386,30420,20125,31,35,38,34,45,44,34,35,42,37,45,35
W02936,Ride-Hailing,28,4.95,0.829,0.166,1180,10477,9649,9320,14397,9621,10173,10537,9515,12183,8364,9851,8728,35,36,34,36,33,44,43,45,39,43,37,37
W02937,Delivery,12,4.95,0.5,0.248,595,15275,11628,18157,10639,17477,8109,11476,10526,12589,15628,15306,11076,56,49,39,51,54,47,55,51,61,57,45,39
W02938,Delivery,12,4.61,0.787,0.135,568,39295,31143,32269,39829,31376,35821,38943,37722,63078,26186,54894,37212,50,51,60,57,57,48,58,48,44,56,70,49
W02939,Delivery,25,4.46,0.711,0.35,1549,21507,31243,24492,37890,38579,15668,42224,30588,42514,30710,18447,18237,76,61,65,64,72,54,65,57,62,64,72,64
W02940,Delivery,22,4.42,0.809,0.092,1030,25879,24868,23446,22716,21219,22642,21217,23609,24505,23796,28801,25334,41,36,49,46,42,38,50,43,42,42,41,45
W02941,Freelance,35,4.63,0.805,0.329,2336,27538,31213,36040,25387,21310,12533,28271,23485,22422,19165,14937,21135,73,88,81,72,70,78,62,70,86,75,81,85
W02942,Delivery,12,4.67,0.91,0.234,397,19233,20696,19197,22178,17683,17145,20326,20883,15839,19722,16616,16185,22,32,25,28,35,28,28,31,31,38,32,36
W02943,Home Services,57,4.5,0.81,0.35,2007,15855,16429,15852,22359,17139,16714,17416,21446,11119,14490,17449,18372,31,43,39,39,42,37,40,38,43,39,39,31
W02944,Delivery,16,4.45,0.828,0.102,1016,18556,15963,17978,18834,19632,20308,15688,16615,14758,13950,17378,18705,62,64,56,61,69,55,50,51,58,49,70,67
W02945,Delivery,22,4.64,0.739,0.145,1926,21225,15942,24368,23245,24043,28346,22452,14341,21661,19655,22622,20130,60,64,76,89,91,86,66,76,76,85,75,73
W02946,Ride-Hailing,15,4.57,0.973,0.037,658,48586,34692,41464,35223,38481,39160,20558,23772,50441,32672,51920,38999,45,44,36,38,43,32,33,45,34,39,47,41
W02947,Delivery,12,4.41,0.875,0.032,952,19917,20747,19872,19686,19670,20918,20314,16665,17171,18448,16669,16989,86,85,77,88,71,75,69,71,68,86,83,77
W02948,Home Services,20,4.58,0.763,0.095,1442,22302,24216,22923,26238,22645,30866,17799,20866,21831,30230,8553,23411,77,61,61,65,58,45,72,65,64,87,57,69
W02949,Freelance,31,4.4,0.841,0.105,2009,12493,12368,15299,14347,11437,10346,11075,8032,13954,13338,10444,8853,64,66,56,74,69,72,63,54,63,65,64,56
W02950,Freelance,18,4.36,0.967,0.306,1117,12628,11576,15529,18792,17662,18870,12512,13695,16104,12535,24699,13755,80,60,63,55,64,68,52,59,54,64,61,50
W02951,Delivery,12,4.55,0.5,0.21,918,19195,15684,19402,16602,17044,20003,19827,21683,17935,21319,18621,17758,69,68,75,58,65,52,39,65,70,48,74,75
W02952,Home Services,36,4.41,0.778,0.112,1727,7095,20909,17655,23301,26794,23140,19671,8902,25315,20635,14729,20428,38,41,47,39,49,51,48,49,49,47,42,46
W02953,Delivery,36,4.37,0.623,0.35,1531,17883,18045,10550,23700,17140,21654,21902,16722,13660,14700,19464,15732,36,42,46,49,48,46,45,41,44,47,47,39
W02954,Freelance,18,4.81,0.682,0.27,815,12308,13256,18770,12027,20244,15472,10754,13916,11897,5454,15931,12822,40,34,41,39,48,47,58,42,57,54,45,41
W02955,Ride-Hailing,26,4.45,0.707,0.156,1219,20677,26232,33970,27941,27427,20463,25866,30908,24055,17190,17793,21940,56,44,45,32,46,32,43,42,53,44,52,51
W02956,Delivery,35,5.0,0.5,0.35,2366,33428,22515,25870,30796,35009,25508,19280,15277,17974,30852,15998,36302,64,66,60,60,59,53,72,71,55,75,69,71
W02957,Delivery,30,4.71,0.892,0.152,2266,50825,43682,44997,45700,41310,37064,39858,34524,34934,42862,38216,43366,82,81,84,65,88,63,71,56,71,87,80,87
W02958,Delivery,25,4.34,0.755,0.233,899,20990,21749,18770,17511,18213,15446,17387,18504,18198,20570,20959,23363,30,36,34,30,28,36,30,33,34,33,29,32
W02959,Delivery,30,4.84,0.724,0.35,1099,27401,20005,29053,19425,26335,35158,28514,39272,24179,24889,20464,24896,43,34,29,40,37,40,40,39,36,32,37,36
W02960,Freelance,27,4.37,0.776,0.24,2148,17145,16741,18660,19957,19660,21073,19050,19389,16186,18871,13887,19102,88,68,81,92,65,75,76,85,90,81,80,89
W02961,Home Services,21,5.0,0.82,0.166,1261,26590,16309,35732,25754,22521,18711,21082,27547,19270,26850,20646,13909,49,44,52,49,65,61,62,67,63,44,37,46
W02962,Freelance,12,4.61,0.922,0.083,807,23103,19283,30350,27103,20983,25295,24252,32884,25029,25586,30028,27888,51,68,70,78,76,73,65,57,64,44,60,51
W02963,Delivery,12,4.69,0.754,0.304,558,35369,27174,10564,5000,34960,17007,31511,36254,36669,40429,13460,38256,54,48,50,49,38,50,33,36,48,46,42,47
W02964,Ride-Hailing,27,4.56,0.763,0.35,2618,25567,25023,19617,31378,29206,29288,22652,26840,24989,26019,21455,14365,95,80,91,86,77,77,87,95,120,106,83,94
W02965,Delivery,15,4.62,0.663,0.262,890,14496,23321,21285,17762,21347,5000,18220,18883,16743,15499,24048,5083,49,53,51,47,62,58,48,58,48,46,49,50
W02966,Ride-Hailing,27,4.49,0.684,0.125,1792,13543,13633,13984,16567,14674,14249,11256,11032,13810,15275,17116,15272,60,57,64,68,63,91,68,78,70,59,62,64
W02967,Delivery,12,4.32,0.857,0.073,761,18757,17035,16802,17221,15464,15825,15461,16645,18900,19207,19318,16172,59,80,60,56,71,74,66,69,59,70,61,53
W02968,Delivery,13,4.63,0.842,0.161,276,15856,21279,19701,19193,17327,13074,13814,15120,16367,17901,19089,21910,27,20,22,21,22,24,26,24,31,22,29,21
W02969,Ride-Hailing,18,4.81,0.863,0.024,441,15508,18305,15239,16205,17425,16146,15620,17712,15716,20367,21055,17136,25,23,21,23,27,24,18,23,23,19,19,26
W02970,Delivery,12,4.25,0.922,0.153,635,14858,17251,14774,13912,12110,13471,13345,12118,13732,14747,14196,13863,43,46,54,39,40,44,42,43,43,44,53,34
W02971,Ride-Hailing,12,4.94,0.756,0.095,643,27873,27856,40828,17611,25422,27163,41253,22821,28148,27468,29102,20996,50,60,54,45,56,55,58,51,55,50,46,58
W02972,Home Services,14,4.7,0.944,0.182,594,20557,12552,16692,5000,19368,16082,21816,31905,23028,10358,5000,14463,45,53,51,51,49,63,60,55,48,61,52,58
W02973,Delivery,23,4.44,0.713,0.133,1816,23092,22495,21229,21929,17857,14103,19524,14480,24153,20163,23716,21017,69,71,65,65,74,70,66,86,77,89,75,83
W02974,Freelance,18,4.44,0.9,0.062,669,49718,31275,31154,24335,33418,31092,24779,25275,35322,26236,37927,34932,35,38,38,39,36,33,37,41,39,40,37,39
W02975,Ride-Hailing,24,5.0,0.728,0.104,823,19353,15621,16125,17553,16629,19605,19571,19150,19741,17253,15955,15009,32,38,39,36,34,36,29,39,36,41,35,27
W02976,Home Services,21,4.78,0.9,0.117,697,24455,27455,24166,24462,25191,28171,23781,23902,22142,23095,20893,22556,34,35,37,42,38,36,41,40,33,36,35,27
W02977,Home Services,17,4.84,0.886,0.183,1388,28686,33275,31921,33433,37685,36655,37542,38221,41618,38684,37445,28137,58,63,82,83,80,85,82,72,52,83,60,68
W02978,Home Services,14,4.49,0.842,0.149,948,11350,13092,10269,12797,11276,16629,12361,10319,11701,15336,9891,14237,65,79,70,91,60,66,66,74,58,76,75,69
W02979,Home Services,22,4.69,0.645,0.153,723,17772,20277,24476,26681,26544,24893,17416,28033,33821,26162,26722,26863,28,30,27,26,31,34,30,27,37,31,27,32
W02980,Freelance,41,4.64,0.677,0.107,2749,33880,26537,25098,21348,30823,31590,34489,31280,33053,31746,27875,28109,68,69,50,66,72,76,56,87,66,74,67,63
W02981,Ride-Hailing,14,4.51,0.793,0.299,705,22439,14873,18480,25978,15578,16847,18062,18302,12147,16360,33258,23907,51,40,38,53,52,36,42,46,44,42,36,42
W02982,Delivery,55,4.58,0.612,0.133,1598,14132,11360,15784,15056,22541,20847,12190,20664,14206,15079,15799,9642,23,27,27,24,30,28,30,26,28,27,31,30
W02983,Delivery,22,4.83,0.81,0.124,1099,26733,15693,22416,26194,22867,20405,13370,12353,18309,19452,16327,22165,54,54,50,49,48,45,52,39,58,48,52,58
W02984,Ride-Hailing,34,4.95,0.908,0.144,1835,31186,35819,23819,30638,28272,38859,30489,27860,35696,43260,31331,30517,48,58,54,46,59,49,50,55,54,47,41,53
W02985,Delivery,26,4.49,0.824,0.213,1773,17194,19724,22930,21435,18694,14159,20469,12241,19263,16877,14672,17817,68,70,56,75,74,87,76,68,62,61,58,66
W02986,Delivery,28,4.22,0.825,0.152,1317,22236,22596,22460,24978,18961,26993,26192,26031,25433,25047,22592,21763,58,52,64,52,54,47,44,51,55,52,54,50
W02987,Delivery,12,4.96,0.825,0.226,827,19158,17355,26156,19559,14835,15211,20265,12929,14304,18135,14135,18894,60,72,84,94,77,76,79,59,66,66,71,78
W02988,Ride-Hailing,15,4.96,0.787,0.059,1151,36320,40371,38336,34922,37737,39788,34777,38575,31844,31722,31910,30698,65,78,67,79,74,65,88,78,81,77,88,66
W02989,Delivery,12,4.65,0.783,0.35,582,20107,21211,25047,23850,20529,18688,26404,24262,19764,19515,22487,22745,42,42,46,36,44,43,49,47,50,39,49,35
W02990,Ride-Hailing,18,5.0,0.847,0.152,869,19227,11978,15908,8157,18643,18788,12987,15065,19258,11950,18274,11926,50,53,51,62,35,52,61,52,59,62,49,53
W02991,Home Services,29,4.63,0.813,0.105,2245,24904,28271,21003,17432,16756,30751,24605,22115,24965,16160,15380,23089,69,92,75,59,80,74,73,70,63,61,61,84
W02992,Home Services,18,4.32,0.925,0.163,966,13127,18865,16767,9332,23614,21746,5549,9159,15298,14594,12561,12489,58,60,64,69,49,60,58,56,51,51,48,55
W02993,Delivery,35,4.22,0.8,0.246,2812,18547,18887,22859,12681,14491,20179,17503,22828,15344,15276,21461,22676,64,78,57,72,61,65,69,73,73,79,77,78
W02994,Ride-Hailing,16,4.22,0.972,0.312,1346,36091,29532,18618,22384,20681,14993,27107,17491,25313,9468,25970,29293,63,71,78,70,85,72,77,66,71,70,73,57
W02995,Ride-Hailing,13,4.55,0.782,0.137,323,24480,24268,20524,31387,24530,22469,24411,17733,22629,17581,24485,27740,25,26,20,27,27,22,28,23,27,29,26,24
W02996,Ride-Hailing,15,4.43,0.953,0.066,910,21361,35652,24362,25518,30236,10065,18919,33445,13514,22640,36492,26547,81,61,86,63,52,60,57,59,46,65,72,69
W02997,Home Services,31,4.41,0.775,0.094,1810,52458,61845,38391,57167,46648,48905,55183,54369,30964,22904,13556,33582,55,61,52,80,55,67,73,62,71,48,55,54
W02998,Delivery,49,4.52,0.879,0.098,3298,17695,25946,20931,12815,16455,20429,23622,20148,14240,25858,23280,17443,59,52,48,73,48,68,72,59,73,60,55,60
W02999,Freelance,58,4.76,0.815,0.207,3250,26022,25528,21527,29152,21750,19232,22770,22182,21304,25038,20158,23612,64,74,76,70,50,43,57,56,54,60,56,61
W03000,Delivery,29,4.41,0.763,0.35,1506,36179,22558,31401,26491,31263,23171,16888,10026,16834,18694,31027,8673,65,68,57,52,59,61,58,60,55,57,57,58
W03001,Home Services,34,4.37,0.826,0.18,3245,29356,27636,25815,26047,26280,23954,21817,23973,23830,30349,27333,30787,90,63,74,79,84,90,96,107,89,86,91,99
W03002,Ride-Hailing,12,4.43,0.77,0.055,689,27033,28850,29127,29615,29461,34339,36582,32274,32266,30254,31800,30955,68,56,69,65,67,48,53,54,68,64,70,68
W03003,Delivery,12,4.78,0.74,0.068,496,14758,19983,26543,19163,18274,24093,19759,14030,13244,19255,12873,17619,57,50,50,46,37,56,34,45,36,48,45,55
W03004,Home Services,12,4.53,0.513,0.033,532,14760,13278,10760,19798,11497,14898,13995,12526,9073,11213,15653,15918,40,41,45,31,45,34,54,48,48,53,43,46
W03005,Delivery,42,4.62,0.783,0.214,2065,23650,23672,23248,23396,23269,27789,28742,25089,25256,25404,25087,24920,66,51,56,43,44,46,49,53,37,42,47,63
W03006,Home Services,42,4.94,0.925,0.107,2931,19531,31275,26046,24306,27169,18962,28142,14098,26653,24110,21499,18967,91,79,74,72,63,68,70,84,75,79,77,78
W03007,Ride-Hailing,60,5.0,0.787,0.169,1943,31575,39239,28800,45502,29638,59303,35940,48319,40829,29735,25329,37985,42,25,33,41,39,31,33,28,29,26,33,34
W03008,Delivery,12,4.71,0.961,0.071,1003,25514,26293,22519,19983,24343,22785,15837,26041,19747,23791,20854,19258,78,71,74,90,103,89,85,89,81,91,87,99
W03009,Delivery,19,4.69,0.777,0.147,1061,23951,20056,19888,24934,17052,24344,23932,20033,23983,25565,27255,18645,51,51,61,71,44,66,65,70,60,51,53,50
W03010,Home Services,12,4.25,0.833,0.025,200,31265,10940,18000,15062,23334,12987,14747,24578,23540,24451,39139,21101,17,18,19,18,17,16,15,15,15,14,17,16
W03011,Delivery,12,4.64,0.671,0.21,988,8389,8427,11751,15108,9654,13901,19429,14283,5007,12804,13370,7640,99,71,82,87,76,87,80,94,76,86,67,56
W03012,Freelance,17,4.57,0.782,0.127,1124,22630,16745,14444,13539,16078,16809,12852,18829,22863,16349,19804,31203,74,76,68,83,78,82,94,64,69,55,62,73
